0.9989748413522265,0.001025158647773458,0.4025840410636737,0.5974159589363263,female,spain,train
0.9697254827392962,0.030274517260703744,0.4026317673744595,0.5973682326255404,female,germany,train
0.6888993052854276,0.3111006947145723,0.4025840410636737,0.5974159589363263,male,russia,train
0.8287949010928829,0.171205098907117,0.4025840410636737,0.5974159589363263,female,spain,train
0.11751044417224284,0.8824895558277571,0.4025840410636737,0.5974159589363263,male,the-netherlands,train
0.15215324094206792,0.8478467590579322,0.5054488064955179,0.494551193504482,female,poland,train
0.23269710873765972,0.76730289126234,0.4025840410636737,0.5974159589363263,female,poland,train
0.6444232630858628,0.3555767369141372,0.40258405050526014,0.5974159494947399,female,germany,train
0.3990977938665122,0.6009022061334879,0.4025840410636737,0.5974159589363263,male,poland,train
0.23885038077570478,0.7611496192242952,0.40258405050526014,0.5974159494947399,male,new-delhi,train
0.19652974519829236,0.8034702548017078,0.4025840410636737,0.5974159589363263,male,portugal,train
0.7367695235497763,0.2632304764502235,0.40258405050526014,0.5974159494947399,male,new-delhi,train
0.4864955618399724,0.5135044381600277,0.40258405050526014,0.5974159494947399,female,iran,train
0.32093079837449295,0.6790692016255071,0.402617009690807,0.597382990309193,female,new-delhi,train
0.30736301676716227,0.692636983232838,0.40253781838715313,0.5974621816128468,male,portugal,train
0.932474372658062,0.0675256273419381,0.4025840410636737,0.5974159589363263,female,portugal,train
0.13940192196780965,0.8605980780321904,0.4025840410636737,0.5974159589363263,male,the-netherlands,train
0.37089009894301456,0.6291099010569855,0.40258405050526014,0.5974159494947399,male,italy,train
0.16052060273887242,0.8394793972611275,0.40258405050526014,0.5974159494947399,male,poland,train
0.6769416616671109,0.32305833833288905,0.4025840410636737,0.5974159589363263,male,germany,train
0.7835832098559934,0.2164167901440068,0.4026317673744595,0.5973682326255404,female,the-netherlands,train
0.9775050739789932,0.022494926021006847,0.4025840410636737,0.5974159589363263,female,russia,train
0.12101439535796951,0.8789856046420306,0.40258405050526014,0.5974159494947399,male,italy,train
0.24861159201677904,0.751388407983221,0.402617009690807,0.597382990309193,female,poland,train
0.1896067863129455,0.8103932136870543,0.4025840410636737,0.5974159589363263,female,spain,train
0.38223432379556377,0.6177656762044362,0.40258405050526014,0.5974159494947399,male,the-netherlands,train
0.09512479994962922,0.9048752000503708,0.4025840410636737,0.5974159589363263,male,germany,train
